Fecha,precio_promedio_kg,variedad
2025-06-21,1.7,Papa Huamantanga
2025-06-21,1.71,Papa Huayro
2025-06-21,1.19,Papa Negra Andina
2025-06-21,2.13,Papa Peruanita
2025-06-21,1.55,Papa Unica
2025-06-21,1.23,Papa Yungay
2025-06-22,2.68,Papa Amarilla
2025-06-22,1.23,Papa Blanca
2025-06-22,1.33,Papa Canchan
2025-06-22,1.44,Papa Color
2025-06-22,1.7,Papa Huamantanga
2025-06-22,1.71,Papa Huayro
2025-06-22,1.19,Papa Negra Andina
2025-06-22,2.13,Papa Peruanita
2025-06-22,1.55,Papa Unica
2025-06-22,1.23,Papa Yungay
2025-06-23,2.63,Papa Amarilla
2025-06-23,1.3,Papa Blanca
2025-06-23,1.35,Papa Canchan
2025-06-23,1.47,Papa Color
2025-06-23,1.73,Papa Huamantanga
2025-06-23,1.73,Papa Huayro
2025-06-23,1.14,Papa Negra Andina
2025-06-23,2.13,Papa Peruanita
2025-06-23,1.59,Papa Unica
2025-06-23,1.3,Papa Yungay
2025-06-24,2.58,Papa Amarilla
2025-06-24,1.28,Papa Blanca
2025-06-24,1.33,Papa Canchan
2025-06-24,1.47,Papa Color
2025-06-24,1.68,Papa Huamantanga
2025-06-24,1.69,Papa Huayro
2025-06-24,1.1,Papa Negra Andina
2025-06-24,2.08,Papa Peruanita
2025-06-24,1.61,Papa Unica
2025-06-24,1.28,Papa Yungay
2025-06-25,2.53,Papa Amarilla
2025-06-25,1.33,Papa Blanca
2025-06-25,1.35,Papa Canchan
2025-06-25,1.48,Papa Color
2025-06-25,1.8,Papa Huamantanga
2025-06-25,1.7,Papa Huayro
2025-06-25,1.23,Papa Negra Andina
2025-06-25,2.08,Papa Peruanita
2025-06-25,1.61,Papa Unica
2025-06-25,1.33,Papa Yungay
2025-06-26,2.5,Papa Amarilla
2025-06-26,1.35,Papa Blanca
2025-06-26,1.33,Papa Canchan
2025-06-26,1.46,Papa Color
2025-06-26,1.78,Papa Huamantanga
2025-06-26,1.69,Papa Huayro
2025-06-26,1.25,Papa Negra Andina
2025-06-26,2.1,Papa Peruanita
2025-06-26,1.59,Papa Unica
2025-06-26,1.35,Papa Yungay
2025-06-27,2.4,Papa Amarilla
2025-06-27,1.43,Papa Blanca
2025-06-27,1.4,Papa Canchan
2025-06-27,1.44,Papa Color
2025-06-27,1.83,Papa Huamantanga
2025-06-27,1.68,Papa Huayro
2025-06-27,1.28,Papa Negra Andina
2025-06-27,2.03,Papa Peruanita
2025-06-27,1.46,Papa Unica
2025-06-27,1.43,Papa Yungay
2025-06-28,2.33,Papa Amarilla
2025-06-28,1.44,Papa Blanca
2025-06-28,1.39,Papa Canchan
2025-06-28,1.41,Papa Color
2025-06-28,1.8,Papa Huamantanga
2025-06-28,1.68,Papa Huayro
2025-06-28,1.28,Papa Negra Andina
2025-06-28,1.98,Papa Peruanita
2025-06-28,1.44,Papa Unica
2025-06-28,1.44,Papa Yungay
2025-06-29,2.33,Papa Amarilla
2025-06-29,1.44,Papa Blanca
2025-06-29,1.39,Papa Canchan
2025-06-29,1.41,Papa Color
2025-06-29,1.8,Papa Huamantanga
2025-06-29,1.68,Papa Huayro
2025-06-29,1.28,Papa Negra Andina
2025-06-29,1.98,Papa Peruanita
2025-06-29,1.44,Papa Unica
2025-06-29,1.44,Papa Yungay
2025-06-30,2.3,Papa Amarilla
2025-06-30,1.41,Papa Blanca
2025-06-30,1.43,Papa Canchan
2025-06-30,1.42,Papa Color
2025-06-30,1.78,Papa Huamantanga
2025-06-30,1.73,Papa Huayro
2025-06-30,1.29,Papa Negra Andina
2025-06-30,1.93,Papa Peruanita
2025-06-30,1.41,Papa Unica
2025-06-30,1.41,Papa Yungay
2025-07-01,2.5,Papa Amarilla
2025-07-01,1.35,Papa Blanca
2025-07-01,1.39,Papa Canchan
2025-07-01,1.46,Papa Color
2025-07-01,1.83,Papa Huamantanga
2025-07-01,1.7,Papa Huayro
2025-07-01,1.29,Papa Negra Andina
2025-07-01,2.08,Papa Peruanita
2025-07-01,1.53,Papa Unica
2025-07-01,1.35,Papa Yungay
2025-07-02,2.48,Papa Amarilla
2025-07-02,1.35,Papa Blanca
2025-07-02,1.39,Papa Canchan
2025-07-02,1.48,Papa Color
2025-07-02,1.78,Papa Huamantanga
2025-07-02,1.68,Papa Huayro
2025-07-02,1.28,Papa Negra Andina
2025-07-02,2.08,Papa Peruanita
2025-07-02,1.58,Papa Unica
2025-07-02,1.35,Papa Yungay
2025-07-03,2.4,Papa Amarilla
2025-07-03,1.28,Papa Blanca
2025-07-03,1.28,Papa Canchan
2025-07-03,1.36,Papa Color
2025-07-03,1.88,Papa Huamantanga
2025-07-03,1.73,Papa Huayro
2025-07-03,1.23,Papa Negra Andina
2025-07-03,1.94,Papa Peruanita
2025-07-03,1.45,Papa Unica
2025-07-03,1.28,Papa Yungay
2025-07-04,2.4,Papa Amarilla
2025-07-04,1.25,Papa Blanca
2025-07-04,1.28,Papa Canchan
2025-07-04,1.33,Papa Color
2025-07-04,1.9,Papa Huamantanga
2025-07-04,1.71,Papa Huayro
2025-07-04,1.2,Papa Negra Andina
2025-07-04,1.93,Papa Peruanita
2025-07-04,1.39,Papa Unica
2025-07-04,1.25,Papa Yungay
2025-07-05,2.38,Papa Amarilla
2025-07-05,1.25,Papa Blanca
2025-07-05,1.3,Papa Canchan
2025-07-05,1.35,Papa Color
2025-07-05,1.93,Papa Huamantanga
2025-07-05,1.7,Papa Huayro
2025-07-05,1.19,Papa Negra Andina
2025-07-05,1.95,Papa Peruanita
2025-07-05,1.4,Papa Unica
2025-07-05,1.25,Papa Yungay
2025-07-06,2.38,Papa Amarilla
2025-07-06,1.25,Papa Blanca
2025-07-06,1.3,Papa Canchan
2025-07-06,1.35,Papa Color
2025-07-06,1.93,Papa Huamantanga
2025-07-06,1.7,Papa Huayro
2025-07-06,1.19,Papa Negra Andina
2025-07-06,1.95,Papa Peruanita
2025-07-06,1.4,Papa Unica
2025-07-06,1.25,Papa Yungay
2025-07-07,2.13,Papa Amarilla
2025-07-07,1.2,Papa Blanca
2025-07-07,1.3,Papa Canchan
2025-07-07,1.28,Papa Color
2025-07-07,1.93,Papa Huamantanga
2025-07-07,1.73,Papa Huayro
2025-07-07,1.18,Papa Negra Andina
2025-07-07,2.0,Papa Peruanita
2025-07-07,1.26,Papa Unica
2025-07-07,1.2,Papa Yungay
2025-07-08,2.1,Papa Amarilla
2025-07-08,1.2,Papa Blanca
2025-07-08,1.28,Papa Canchan
2025-07-08,1.27,Papa Color
2025-07-08,1.88,Papa Huamantanga
2025-07-08,1.69,Papa Huayro
2025-07-08,1.18,Papa Negra Andina
2025-07-08,1.93,Papa Peruanita
2025-07-08,1.25,Papa Unica
2025-07-08,1.2,Papa Yungay
2025-07-09,2.28,Papa Amarilla
2025-07-09,1.23,Papa Blanca
2025-07-09,1.2,Papa Canchan
2025-07-09,1.21,Papa Color
2025-07-09,1.73,Papa Huamantanga
2025-07-09,1.71,Papa Huayro
2025-07-09,1.23,Papa Negra Andina
2025-07-09,1.93,Papa Peruanita
2025-07-09,1.23,Papa Unica
2025-07-09,1.23,Papa Yungay
2025-07-10,2.38,Papa Amarilla
2025-07-10,1.03,Papa Blanca
2025-07-10,1.19,Papa Canchan
2025-07-10,1.21,Papa Color
2025-07-10,1.6,Papa Huamantanga
2025-07-10,1.73,Papa Huayro
2025-07-10,1.16,Papa Negra Andina
2025-07-10,1.93,Papa Peruanita
2025-07-10,1.23,Papa Unica
2025-07-10,1.03,Papa Yungay
2025-07-11,2.4,Papa Amarilla
2025-07-11,1.03,Papa Blanca
2025-07-11,1.2,Papa Canchan
2025-07-11,1.19,Papa Color
2025-07-11,1.58,Papa Huamantanga
2025-07-11,1.69,Papa Huayro
2025-07-11,1.15,Papa Negra Andina
2025-07-11,1.9,Papa Peruanita
2025-07-11,1.18,Papa Unica
2025-07-11,1.03,Papa Yungay
2025-07-12,2.35,Papa Amarilla
2025-07-12,1.08,Papa Blanca
2025-07-12,1.21,Papa Canchan
2025-07-12,1.21,Papa Color
2025-07-12,1.59,Papa Huamantanga
2025-07-12,1.68,Papa Huayro
2025-07-12,1.15,Papa Negra Andina
2025-07-12,1.88,Papa Peruanita
2025-07-12,1.2,Papa Unica
2025-07-12,1.08,Papa Yungay
2025-07-13,2.35,Papa Amarilla
2025-07-13,1.08,Papa Blanca
2025-07-13,1.21,Papa Canchan
2025-07-13,1.21,Papa Color
2025-07-13,1.59,Papa Huamantanga
2025-07-13,1.68,Papa Huayro
2025-07-13,1.15,Papa Negra Andina
2025-07-13,1.88,Papa Peruanita
2025-07-13,1.2,Papa Unica
2025-07-13,1.08,Papa Yungay
2025-07-14,2.13,Papa Amarilla
2025-07-14,1.08,Papa Blanca
2025-07-14,1.18,Papa Canchan
2025-07-14,1.18,Papa Color
2025-07-14,1.73,Papa Huamantanga
2025-07-14,1.68,Papa Huayro
2025-07-14,1.25,Papa Negra Andina
2025-07-14,1.73,Papa Peruanita
2025-07-14,1.18,Papa Unica
2025-07-14,1.08,Papa Yungay
2025-07-15,2.1,Papa Amarilla
2025-07-15,1.1,Papa Blanca
2025-07-15,1.1,Papa Canchan
2025-07-15,1.14,Papa Color
2025-07-15,1.8,Papa Huamantanga
2025-07-15,1.68,Papa Huayro
2025-07-15,1.3,Papa Negra Andina
2025-07-15,1.73,Papa Peruanita
2025-07-15,1.18,Papa Unica
2025-07-15,1.1,Papa Yungay
2025-07-16,2.28,Papa Amarilla
2025-07-16,1.11,Papa Blanca
2025-07-16,1.1,Papa Canchan
2025-07-16,1.06,Papa Color
2025-07-16,1.63,Papa Huamantanga
2025-07-16,1.71,Papa Huayro
2025-07-16,1.08,Papa Negra Andina
2025-07-16,1.88,Papa Peruanita
2025-07-16,1.03,Papa Unica
2025-07-16,1.11,Papa Yungay
2025-07-17,2.3,Papa Amarilla
2025-07-17,1.08,Papa Blanca
2025-07-17,1.1,Papa Canchan
2025-07-17,1.05,Papa Color
2025-07-17,1.63,Papa Huamantanga
2025-07-17,1.7,Papa Huayro
2025-07-17,1.06,Papa Negra Andina
2025-07-17,1.9,Papa Peruanita
2025-07-17,1.0,Papa Unica
2025-07-17,1.08,Papa Yungay
2025-07-18,2.08,Papa Amarilla
2025-07-18,1.1,Papa Blanca
2025-07-18,1.13,Papa Canchan
2025-07-18,1.06,Papa Color
2025-07-18,1.6,Papa Huamantanga
2025-07-18,1.59,Papa Huayro
2025-07-18,1.06,Papa Negra Andina
2025-07-18,1.88,Papa Peruanita
2025-07-18,1.0,Papa Unica
2025-07-18,1.1,Papa Yungay
2025-07-19,2.05,Papa Amarilla
2025-07-19,1.08,Papa Blanca
2025-07-19,1.11,Papa Canchan
2025-07-19,1.07,Papa Color
2025-07-19,1.61,Papa Huamantanga
2025-07-19,1.56,Papa Huayro
2025-07-19,1.04,Papa Negra Andina
2025-07-19,1.95,Papa Peruanita
2025-07-19,1.03,Papa Unica
2025-07-19,1.08,Papa Yungay
2025-07-20,2.05,Papa Amarilla
2025-07-20,1.08,Papa Blanca
2025-07-20,1.11,Papa Canchan
2025-07-20,1.07,Papa Color
2025-07-20,1.61,Papa Huamantanga
2025-07-20,1.56,Papa Huayro
2025-07-20,1.04,Papa Negra Andina
2025-07-20,1.95,Papa Peruanita
2025-07-20,1.03,Papa Unica
2025-07-20,1.08,Papa Yungay
2025-07-21,2.08,Papa Amarilla
2025-07-21,1.1,Papa Blanca
2025-07-21,1.18,Papa Canchan
2025-07-21,1.08,Papa Color
2025-07-21,1.7,Papa Huamantanga
2025-07-21,1.6,Papa Huayro
2025-07-21,1.08,Papa Negra Andina
2025-07-21,1.8,Papa Peruanita
2025-07-21,0.98,Papa Unica
2025-07-21,1.1,Papa Yungay
2025-07-22,2.08,Papa Amarilla
2025-07-22,1.13,Papa Blanca
2025-07-22,1.2,Papa Canchan
2025-07-22,1.11,Papa Color
2025-07-22,1.73,Papa Huamantanga
2025-07-22,1.58,Papa Huayro
2025-07-22,1.08,Papa Negra Andina
2025-07-22,1.71,Papa Peruanita
2025-07-22,1.03,Papa Unica
2025-07-22,1.13,Papa Yungay
2025-07-23,2.28,Papa Amarilla
2025-07-23,1.2,Papa Blanca
2025-07-23,1.23,Papa Canchan
2025-07-23,1.13,Papa Color
2025-07-23,1.75,Papa Huamantanga
2025-07-23,1.61,Papa Huayro
2025-07-23,1.13,Papa Negra Andina
2025-07-23,1.79,Papa Peruanita
2025-07-23,1.03,Papa Unica
2025-07-23,1.2,Papa Yungay
2025-07-24,2.43,Papa Amarilla
2025-07-24,1.2,Papa Blanca
2025-07-24,1.23,Papa Canchan
2025-07-24,1.16,Papa Color
2025-07-24,1.8,Papa Huamantanga
2025-07-24,1.69,Papa Huayro
2025-07-24,1.13,Papa Negra Andina
2025-07-24,1.88,Papa Peruanita
2025-07-24,1.1,Papa Unica
2025-07-24,1.2,Papa Yungay
2025-07-25,2.5,Papa Amarilla
2025-07-25,1.2,Papa Blanca
2025-07-25,1.2,Papa Canchan
2025-07-25,1.19,Papa Color
2025-07-25,1.78,Papa Huamantanga
2025-07-25,1.68,Papa Huayro
2025-07-25,1.1,Papa Negra Andina
2025-07-25,1.93,Papa Peruanita
2025-07-25,1.18,Papa Unica
2025-07-25,1.2,Papa Yungay
2025-07-26,2.53,Papa Amarilla
2025-07-26,1.19,Papa Blanca
2025-07-26,1.23,Papa Canchan
2025-07-26,1.21,Papa Color
2025-07-26,1.78,Papa Huamantanga
2025-07-26,1.73,Papa Huayro
2025-07-26,1.11,Papa Negra Andina
2025-07-26,1.9,Papa Peruanita
2025-07-26,1.2,Papa Unica
2025-07-26,1.19,Papa Yungay
2025-07-27,2.53,Papa Amarilla
2025-07-27,1.19,Papa Blanca
2025-07-27,1.23,Papa Canchan
2025-07-27,1.21,Papa Color
2025-07-27,1.78,Papa Huamantanga
2025-07-27,1.73,Papa Huayro
2025-07-27,1.11,Papa Negra Andina
2025-07-27,1.9,Papa Peruanita
2025-07-27,1.2,Papa Unica
2025-07-27,1.19,Papa Yungay
2025-07-28,2.48,Papa Amarilla
2025-07-28,1.2,Papa Blanca
2025-07-28,1.23,Papa Canchan
2025-07-28,1.23,Papa Color
2025-07-28,1.78,Papa Huamantanga
2025-07-28,1.71,Papa Huayro
2025-07-28,1.15,Papa Negra Andina
2025-07-28,1.93,Papa Peruanita
2025-07-28,1.23,Papa Unica
2025-07-28,1.2,Papa Yungay
2025-07-29,2.48,Papa Amarilla
2025-07-29,1.18,Papa Blanca
2025-07-29,1.21,Papa Canchan
2025-07-29,1.22,Papa Color
2025-07-29,1.8,Papa Huamantanga
2025-07-29,1.76,Papa Huayro
2025-07-29,1.13,Papa Negra Andina
2025-07-29,1.93,Papa Peruanita
2025-07-29,1.23,Papa Unica
2025-07-29,1.18,Papa Yungay
2025-07-30,2.4,Papa Amarilla
2025-07-30,1.28,Papa Blanca
2025-07-30,1.18,Papa Canchan
2025-07-30,1.08,Papa Color
2025-07-30,1.73,Papa Huamantanga
2025-07-30,1.88,Papa Huayro
2025-07-30,1.13,Papa Negra Andina
2025-07-30,1.95,Papa Peruanita
2025-07-30,0.98,Papa Unica
2025-07-30,1.28,Papa Yungay
2025-07-31,2.4,Papa Amarilla
2025-07-31,1.3,Papa Blanca
2025-07-31,1.08,Papa Canchan
2025-07-31,0.99,Papa Color
2025-07-31,1.69,Papa Huamantanga
2025-07-31,1.83,Papa Huayro
2025-07-31,1.09,Papa Negra Andina
2025-07-31,1.95,Papa Peruanita
2025-07-31,0.9,Papa Unica
2025-07-31,1.3,Papa Yungay
2025-08-01,2.4,Papa Amarilla
2025-08-01,1.23,Papa Blanca
2025-08-01,1.0,Papa Canchan
2025-08-01,0.93,Papa Color
2025-08-01,1.69,Papa Huamantanga
2025-08-01,1.7,Papa Huayro
2025-08-01,1.15,Papa Negra Andina
2025-08-01,1.9,Papa Peruanita
2025-08-01,0.86,Papa Unica
2025-08-01,1.23,Papa Yungay
2025-08-02,2.38,Papa Amarilla
2025-08-02,1.19,Papa Blanca
2025-08-02,0.95,Papa Canchan
2025-08-02,0.9,Papa Color
2025-08-02,1.68,Papa Huamantanga
2025-08-02,1.7,Papa Huayro
2025-08-02,1.14,Papa Negra Andina
2025-08-02,1.88,Papa Peruanita
2025-08-02,0.85,Papa Unica
2025-08-02,1.19,Papa Yungay
2025-08-03,2.38,Papa Amarilla
2025-08-03,1.19,Papa Blanca
2025-08-03,0.95,Papa Canchan
2025-08-03,0.9,Papa Color
2025-08-03,1.68,Papa Huamantanga
2025-08-03,1.7,Papa Huayro
2025-08-03,1.14,Papa Negra Andina
2025-08-03,1.88,Papa Peruanita
2025-08-03,0.85,Papa Unica
2025-08-03,1.19,Papa Yungay
2025-08-04,2.58,Papa Amarilla
2025-08-04,1.23,Papa Blanca
2025-08-04,1.03,Papa Canchan
2025-08-04,0.95,Papa Color
2025-08-04,1.9,Papa Huamantanga
2025-08-04,1.88,Papa Huayro
2025-08-04,1.18,Papa Negra Andina
2025-08-04,2.08,Papa Peruanita
2025-08-04,0.88,Papa Unica
2025-08-04,1.23,Papa Yungay
2025-08-05,2.6,Papa Amarilla
2025-08-05,1.19,Papa Blanca
2025-08-05,1.0,Papa Canchan
2025-08-05,0.94,Papa Color
2025-08-05,1.93,Papa Huamantanga
2025-08-05,1.9,Papa Huayro
2025-08-05,1.18,Papa Negra Andina
2025-08-05,2.13,Papa Peruanita
2025-08-05,0.88,Papa Unica
2025-08-05,1.19,Papa Yungay
2025-08-06,2.6,Papa Amarilla
2025-08-06,1.21,Papa Blanca
2025-08-06,1.01,Papa Canchan
2025-08-06,0.97,Papa Color
2025-08-06,2.0,Papa Huamantanga
2025-08-06,1.93,Papa Huayro
2025-08-06,1.23,Papa Negra Andina
2025-08-06,2.13,Papa Peruanita
2025-08-06,0.93,Papa Unica
2025-08-06,1.21,Papa Yungay
2025-08-07,2.5,Papa Amarilla
2025-08-07,1.28,Papa Blanca
2025-08-07,1.03,Papa Canchan
2025-08-07,0.98,Papa Color
2025-08-07,1.93,Papa Huamantanga
2025-08-07,1.75,Papa Huayro
2025-08-07,1.16,Papa Negra Andina
2025-08-07,1.93,Papa Peruanita
2025-08-07,0.93,Papa Unica
2025-08-07,1.28,Papa Yungay
2025-08-08,2.48,Papa Amarilla
2025-08-08,1.28,Papa Blanca
2025-08-08,1.0,Papa Canchan
2025-08-08,1.0,Papa Color
2025-08-08,1.88,Papa Huamantanga
2025-08-08,1.7,Papa Huayro
2025-08-08,1.14,Papa Negra Andina
2025-08-08,1.9,Papa Peruanita
2025-08-08,1.0,Papa Unica
2025-08-08,1.28,Papa Yungay
2025-08-09,2.45,Papa Amarilla
2025-08-09,1.31,Papa Blanca
2025-08-09,1.01,Papa Canchan
2025-08-09,1.01,Papa Color
2025-08-09,1.9,Papa Huamantanga
2025-08-09,1.7,Papa Huayro
2025-08-09,1.13,Papa Negra Andina
2025-08-09,1.88,Papa Peruanita
2025-08-09,1.0,Papa Unica
2025-08-09,1.31,Papa Yungay
2025-08-10,2.45,Papa Amarilla
2025-08-10,1.31,Papa Blanca
2025-08-10,1.01,Papa Canchan
2025-08-10,1.01,Papa Color
2025-08-10,1.9,Papa Huamantanga
2025-08-10,1.7,Papa Huayro
2025-08-10,1.13,Papa Negra Andina
2025-08-10,1.88,Papa Peruanita
2025-08-10,1.0,Papa Unica
2025-08-10,1.31,Papa Yungay
2025-08-11,2.43,Papa Amarilla
2025-08-11,1.23,Papa Blanca
2025-08-11,1.08,Papa Canchan
2025-08-11,1.05,Papa Color
2025-08-11,1.89,Papa Huamantanga
2025-08-11,1.66,Papa Huayro
2025-08-11,1.18,Papa Negra Andina
2025-08-11,1.93,Papa Peruanita
2025-08-11,1.03,Papa Unica
2025-08-11,1.23,Papa Yungay
2025-08-12,2.4,Papa Amarilla
2025-08-12,1.19,Papa Blanca
2025-08-12,1.1,Papa Canchan
2025-08-12,1.06,Papa Color
2025-08-12,1.93,Papa Huamantanga
2025-08-12,1.64,Papa Huayro
2025-08-12,1.21,Papa Negra Andina
2025-08-12,1.9,Papa Peruanita
2025-08-12,1.03,Papa Unica
2025-08-12,1.19,Papa Yungay
2025-08-13,2.53,Papa Amarilla
2025-08-13,1.2,Papa Blanca
2025-08-13,1.11,Papa Canchan
2025-08-13,1.07,Papa Color
2025-08-13,1.93,Papa Huamantanga
2025-08-13,1.7,Papa Huayro
2025-08-13,1.23,Papa Negra Andina
2025-08-13,1.9,Papa Peruanita
2025-08-13,1.03,Papa Unica
2025-08-13,1.2,Papa Yungay
2025-08-14,2.6,Papa Amarilla
2025-08-14,1.28,Papa Blanca
2025-08-14,1.2,Papa Canchan
2025-08-14,1.06,Papa Color
2025-08-14,1.8,Papa Huamantanga
2025-08-14,1.73,Papa Huayro
2025-08-14,1.29,Papa Negra Andina
2025-08-14,1.88,Papa Peruanita
2025-08-14,0.93,Papa Unica
2025-08-14,1.28,Papa Yungay
2025-08-15,2.6,Papa Amarilla
2025-08-15,1.33,Papa Blanca
2025-08-15,1.18,Papa Canchan
2025-08-15,1.09,Papa Color
2025-08-15,1.78,Papa Huamantanga
2025-08-15,1.71,Papa Huayro
2025-08-15,1.3,Papa Negra Andina
2025-08-15,1.93,Papa Peruanita
2025-08-15,1.0,Papa Unica
2025-08-15,1.33,Papa Yungay
2025-08-16,2.58,Papa Amarilla
2025-08-16,1.4,Papa Blanca
2025-08-16,1.18,Papa Canchan
2025-08-16,1.05,Papa Color
2025-08-16,1.88,Papa Huamantanga
2025-08-16,1.69,Papa Huayro
2025-08-16,1.33,Papa Negra Andina
2025-08-16,1.93,Papa Peruanita
2025-08-16,0.93,Papa Unica
2025-08-16,1.4,Papa Yungay
2025-08-17,2.58,Papa Amarilla
2025-08-17,1.4,Papa Blanca
2025-08-17,1.18,Papa Canchan
2025-08-17,1.05,Papa Color
2025-08-17,1.88,Papa Huamantanga
2025-08-17,1.69,Papa Huayro
2025-08-17,1.33,Papa Negra Andina
2025-08-17,1.93,Papa Peruanita
2025-08-17,0.93,Papa Unica
2025-08-17,1.4,Papa Yungay
2025-08-18,2.73,Papa Amarilla
2025-08-18,1.28,Papa Blanca
2025-08-18,1.1,Papa Canchan
2025-08-18,1.01,Papa Color
2025-08-18,2.0,Papa Huamantanga
2025-08-18,1.6,Papa Huayro
2025-08-18,1.43,Papa Negra Andina
2025-08-18,2.08,Papa Peruanita
2025-08-18,0.91,Papa Unica
2025-08-18,1.28,Papa Yungay
2025-08-19,2.8,Papa Amarilla
2025-08-19,1.23,Papa Blanca
2025-08-19,1.08,Papa Canchan
2025-08-19,0.98,Papa Color
2025-08-19,1.93,Papa Huamantanga
2025-08-19,1.68,Papa Huayro
2025-08-19,1.41,Papa Negra Andina
2025-08-19,2.13,Papa Peruanita
2025-08-19,0.88,Papa Unica
2025-08-19,1.23,Papa Yungay
2025-08-20,2.43,Papa Amarilla
2025-08-20,1.33,Papa Blanca
2025-08-20,0.98,Papa Canchan
2025-08-20,0.89,Papa Color
2025-08-20,1.93,Papa Huamantanga
2025-08-20,1.53,Papa Huayro
2025-08-20,1.28,Papa Negra Andina
2025-08-20,2.1,Papa Peruanita
2025-08-20,0.8,Papa Unica
2025-08-20,1.33,Papa Yungay
2025-08-21,2.33,Papa Amarilla
2025-08-21,1.23,Papa Blanca
2025-08-21,1.05,Papa Canchan
2025-08-21,0.93,Papa Color
2025-08-21,1.9,Papa Huamantanga
2025-08-21,1.43,Papa Huayro
2025-08-21,1.28,Papa Negra Andina
2025-08-21,2.08,Papa Peruanita
2025-08-21,0.81,Papa Unica
2025-08-21,1.23,Papa Yungay
2025-08-22,2.28,Papa Amarilla
2025-08-22,1.2,Papa Blanca
2025-08-22,1.06,Papa Canchan
2025-08-22,0.93,Papa Color
2025-08-22,1.88,Papa Huamantanga
2025-08-22,1.4,Papa Huayro
2025-08-22,1.26,Papa Negra Andina
2025-08-22,2.08,Papa Peruanita
2025-08-22,0.8,Papa Unica
2025-08-22,1.2,Papa Yungay
2025-08-23,2.33,Papa Amarilla
2025-08-23,1.21,Papa Blanca
2025-08-23,1.09,Papa Canchan
2025-08-23,0.94,Papa Color
2025-08-23,1.88,Papa Huamantanga
2025-08-23,1.38,Papa Huayro
2025-08-23,1.26,Papa Negra Andina
2025-08-23,2.13,Papa Peruanita
2025-08-23,0.79,Papa Unica
2025-08-23,1.21,Papa Yungay
2025-08-24,2.33,Papa Amarilla
2025-08-24,1.21,Papa Blanca
2025-08-24,1.09,Papa Canchan
2025-08-24,0.94,Papa Color
2025-08-24,1.88,Papa Huamantanga
2025-08-24,1.38,Papa Huayro
2025-08-24,1.26,Papa Negra Andina
2025-08-24,2.13,Papa Peruanita
2025-08-24,0.79,Papa Unica
2025-08-24,1.21,Papa Yungay
2025-08-25,2.4,Papa Amarilla
2025-08-25,1.2,Papa Blanca
2025-08-25,1.11,Papa Canchan
2025-08-25,0.95,Papa Color
2025-08-25,1.88,Papa Huamantanga
2025-08-25,1.4,Papa Huayro
2025-08-25,1.34,Papa Negra Andina
2025-08-25,2.13,Papa Peruanita
2025-08-25,0.78,Papa Unica
2025-08-25,1.2,Papa Yungay
2025-08-26,2.43,Papa Amarilla
2025-08-26,1.19,Papa Blanca
2025-08-26,1.03,Papa Canchan
2025-08-26,0.91,Papa Color
2025-08-26,1.9,Papa Huamantanga
2025-08-26,1.63,Papa Huayro
2025-08-26,1.44,Papa Negra Andina
2025-08-26,2.23,Papa Peruanita
2025-08-26,0.8,Papa Unica
2025-08-26,1.19,Papa Yungay
2025-08-27,2.38,Papa Amarilla
2025-08-27,1.18,Papa Blanca
2025-08-27,0.99,Papa Canchan
2025-08-27,0.9,Papa Color
2025-08-27,1.9,Papa Huamantanga
2025-08-27,1.73,Papa Huayro
2025-08-27,1.46,Papa Negra Andina
2025-08-27,2.2,Papa Peruanita
2025-08-27,0.8,Papa Unica
2025-08-27,1.18,Papa Yungay
2025-08-28,2.38,Papa Amarilla
2025-08-28,1.19,Papa Blanca
2025-08-28,0.98,Papa Canchan
2025-08-28,0.88,Papa Color
2025-08-28,1.88,Papa Huamantanga
2025-08-28,1.6,Papa Huayro
2025-08-28,1.43,Papa Negra Andina
2025-08-28,2.0,Papa Peruanita
2025-08-28,0.78,Papa Unica
2025-08-28,1.21,Papa Yungay
2025-08-29,2.4,Papa Amarilla
2025-08-29,1.2,Papa Blanca
2025-08-29,1.0,Papa Canchan
2025-08-29,0.9,Papa Color
2025-08-29,1.89,Papa Huamantanga
2025-08-29,1.68,Papa Huayro
2025-08-29,1.39,Papa Negra Andina
2025-08-29,2.05,Papa Peruanita
2025-08-29,0.79,Papa Unica
2025-08-29,1.2,Papa Yungay
2025-08-30,2.48,Papa Amarilla
2025-08-30,1.18,Papa Blanca
2025-08-30,0.98,Papa Canchan
2025-08-30,0.88,Papa Color
2025-08-30,1.93,Papa Huamantanga
2025-08-30,1.73,Papa Huayro
2025-08-30,1.38,Papa Negra Andina
2025-08-30,1.95,Papa Peruanita
2025-08-30,0.79,Papa Unica
2025-08-30,1.18,Papa Yungay
2025-08-31,2.48,Papa Amarilla
2025-08-31,1.18,Papa Blanca
2025-08-31,0.98,Papa Canchan
2025-08-31,0.88,Papa Color
2025-08-31,1.93,Papa Huamantanga
2025-08-31,1.73,Papa Huayro
2025-08-31,1.38,Papa Negra Andina
2025-08-31,1.95,Papa Peruanita
2025-08-31,0.79,Papa Unica
2025-08-31,1.18,Papa Yungay
2025-09-01,2.6,Papa Amarilla
2025-09-01,1.13,Papa Blanca
2025-09-01,1.03,Papa Canchan
2025-09-01,0.95,Papa Color
2025-09-01,1.95,Papa Huamantanga
2025-09-01,1.73,Papa Huayro
2025-09-01,1.18,Papa Negra Andina
2025-09-01,2.05,Papa Peruanita
